"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.607737998E0;-5.434837818E0;4.185064793E0;8.681375504E0;1.106428986E1
2.617641306E0;-5.372588634E0;3.964797974E0;8.116343498E0;1.050996496E1
2.627576960E0;-5.353435040E0;3.763684988E0;8.044517517E0;1.037009419E1
2.637783787E0;-5.257667065E0;3.462015629E0;8.269572258E0;1.039299959E1
2.647796701E0;-4.821922302E0;3.040636063E0;8.585607529E0;1.030577794E1
2.657689658E0;-4.175487995E0;2.509123325E0;8.911218643E0;1.015579724E1
2.667624636E0;-3.548206806E0;2.111685991E0;8.968679428E0;9.873510012E0
2.677566625E0;-3.093308687E0;1.867477298E0;8.863334656E0;9.571558458E0
2.687717620E0;-3.529053211E0;1.996764183E0;9.040505409E0;9.908179541E0
2.697706617E0;-4.371812344E0;2.293645144E0;9.169792175E0;1.041434778E1
2.707621116E0;-4.936843872E0;2.595314741E0;8.599972725E0;1.025024960E1
2.717702365E0;-5.295974255E0;2.791639090E0;7.680599213E0;9.738182396E0
2.727676990E0;-5.477933407E0;2.916137695E0;6.517016888E0;8.999062317E0
2.737663802E0;-5.544970989E0;3.007117271E0;5.540182590E0;8.395420221E0
2.747654208E0;-5.583278179E0;2.882618904E0;5.157110691E0;8.128854633E0
2.757638911E0;-5.334281445E0;2.552218914E0;5.339069843E0;7.967060104E0
2.767623263E0;-5.142745018E0;2.523488522E0;5.779603004E0;8.137544564E0
2.777668939E0;-5.023035049E0;2.547430515E0;5.908889771E0;8.163042427E0
2.787595777E0;-5.099649429E0;2.542642117E0;5.650316238E0;8.024806965E0
2.797635196E0;-5.018246651E0;2.557007313E0;5.406107426E0;7.806861299E0
2.807613905E0;-4.616020679E0;2.427720547E0;5.980715752E0;7.935391286E0
2.817734760E0;-4.276044369E0;2.140416384E0;6.636727333E0;8.179980894E0
2.827646687E0;-4.084507942E0;2.106897593E0;6.991068840E0;8.366436883E0
2.837585651E0;-4.036623955E0;2.260126352E0;7.666234016E0;8.953973871E0
2.847695633E0;-4.127603531E0;2.379836559E0;8.786720276E0;9.995358231E0
2.857700624E0;-4.050989151E0;2.384624958E0;9.145850182E0;1.028316706E1
2.867713119E0;-3.849876404E0;2.432508945E0;8.925583839E0;1.002021432E1
2.877638867E0;-4.003105164E0;2.628833532E0;8.418013573E0;9.684966144E0
2.887622741E0;-4.065354347E0;2.782062292E0;7.594407558E0;9.052182208E0
2.897605178E0;-3.940855980E0;2.853888512E0;6.756437302E0;8.326131785E0
2.907589396E0;-3.639186621E0;2.782062292E0;6.062118530E0;7.598212351E0
2.917576005E0;-3.557783842E0;2.810792685E0;5.645527840E0;7.240881574E0
2.927615810E0;-3.562572241E0;2.806004286E0;5.291185856E0;6.968660473E0
2.937599212E0;-3.442862034E0;2.643198729E0;5.214571476E0;6.784655789E0
2.947590913E0;-2.782062292E0;2.231395960E0;6.062118530E0;7.033369008E0
2.957608764E0;-2.059013367E0;1.752555609E0;7.412448406E0;7.890207765E0
2.967586189E0;-1.618480325E0;1.757344007E0;8.370129585E0;8.704413007E0
2.977682902E0;-1.709460020E0;1.958456993E0;8.331821442E0;8.727946831E0
2.987659258E0;-1.786074519E0;2.317587137E0;7.580042362E0;8.125165508E0
2.997718936E0;-2.260126352E0;2.681505919E0;6.900089264E0;7.740147090E0
3.007680775E0;-3.007117271E0;3.035847664E0;6.253654957E0;7.574122104E0
3.017901695E0;-3.552995205E0;3.371036053E0;5.717353821E0;7.528332731E0
3.027832155E0;-3.572149038E0;3.490746021E0;5.315127850E0;7.293568440E0
3.037849385E0;-3.112462282E0;3.256114244E0;5.133168221E0;6.829283814E0
3.047676000E0;-2.264914751E0;2.825158119E0;5.439626217E0;6.534591847E0
3.057831307E0;-1.479616642E0;2.422932148E0;6.090848923E0;6.719993021E0
3.067837961E0;-7.422025204E-1;2.039859772E0;6.454767704E0;6.809986680E0
3.077798288E0;-4.118026793E-1;1.996764183E0;6.856993675E0;7.153671149E0
3.087832451E0;-5.602431893E-1;2.164358377E0;7.254431248E0;7.591119308E0
3.097739533E0;-1.139639974E0;2.494758129E0;7.580042362E0;8.060994951E0
3.107741574E0;-1.733402014E0;2.896984100E0;7.532158375E0;8.254126798E0
3.117747594E0;-2.092532396E0;3.174711466E0;7.331045628E0;8.258432945E0
3.127699604E0;-2.394201756E0;3.394978046E0;7.225700855E0;8.334796388E0
3.137657609E0;-2.212242365E0;3.327940464E0;7.048529625E0;8.102528858E0
3.147654112E0;-1.733402014E0;3.165134668E0;7.024587631E0;7.897315455E0
3.157631363E0;-1.168370485E0;3.021482468E0;7.216124058E0;7.909923660E0
3.167638489E0;-9.481038451E-1;3.021482468E0;7.651868820E0;8.281265220E0
3.177653552E0;-1.019929886E0;3.193865061E0;8.030152321E0;8.701975482E0
3.187673083E0;-1.158793569E0;3.423708439E0;8.101978302E0;8.871675964E0
3.197691849E0;-1.331176162E0;3.586514235E0;7.843404770E0;8.726632381E0
3.207610732E0;-1.388636947E0;3.696647406E0;7.642292023E0;8.602217271E0
3.217740173E0;-1.561019540E0;3.758896589E0;7.522581577E0;8.553088282E0
3.227658394E0;-1.666364431E0;3.782838583E0;7.752425194E0;8.785598133E0
3.237694004E0;-1.786074519E0;3.787626982E0;8.365341187E0;9.354951283E0
3.247656809E0;-1.781286120E0;3.624821424E0;8.930372238E0;9.801217216E0
3.257632212E0;-1.790862918E0;3.466804028E0;9.193734169E0;9.987525626E0
3.267659413E0;-1.781286120E0;3.289633036E0;8.887276649E0;9.642528299E0
3.277868514E0;-1.833958507E0;3.313575268E0;8.264783859E0;9.091195581E0
3.287720564E0;-1.651999116E0;3.174711466E0;8.212111473E0;8.958050503E0
3.297649589E0;-1.292868972E0;2.959233284E0;8.561665535E0;9.150447450E0
3.307595102E0;-9.911994934E-1;2.700659513E0;8.920795441E0;9.373186733E0
